Epoch, training loss, validation loss, validation accuracy,,,
2777,0.010413,0.391155,0.913000,,,
2778,0.010404,0.391165,0.913000,,,
2779,0.010393,0.391220,0.913000,,,
2780,0.010386,0.391235,0.913000,,,
2781,0.010383,0.391338,0.913000,,,
2782,0.010370,0.391309,0.913000,,,
2783,0.010361,0.391290,0.913000,,,
2784,0.010352,0.391351,0.913000,,,
2785,0.010342,0.391366,0.913000,,,
2786,0.010335,0.391393,0.913000,,,
2787,0.010325,0.391439,0.913000,,,
2788,0.010318,0.391433,0.913000,,,
2789,0.010307,0.391470,0.913000,,,
2790,0.010299,0.391481,0.913000,,,
2791,0.010291,0.391499,0.913000,,,
2792,0.010282,0.391592,0.913000,,,
2793,0.010274,0.391580,0.913000,,,
2794,0.010265,0.391641,0.913000,,,
2795,0.010258,0.391614,0.913000,,,
2796,0.010249,0.391610,0.913000,,,
2797,0.010242,0.391706,0.913000,,,
2798,0.010232,0.391780,0.913000,,,
2799,0.010224,0.391825,0.913000,,,
2800,0.010216,0.391754,0.913000,,,
2801,0.010206,0.391748,0.913000,,,
2802,0.010198,0.391768,0.913000,,,
2803,0.010190,0.391831,0.913000,,,
2804,0.010182,0.391850,0.913000,,,
2805,0.010174,0.391866,0.913000,,,
2806,0.010164,0.391875,0.913000,,,
2807,0.010156,0.391970,0.913000,,,
2808,0.010147,0.392010,0.913000,,,
2809,0.010139,0.391978,0.913000,,,
2810,0.010131,0.391997,0.913000,,,
2811,0.010122,0.392020,0.913000,,,
2812,0.010114,0.392064,0.913000,,,
2813,0.010107,0.392054,0.913000,,,
2814,0.010101,0.392131,0.913000,,,
2815,0.010090,0.392102,0.913000,,,
2816,0.010082,0.392136,0.913000,,,
2817,0.010072,0.392210,0.913000,,,
2818,0.010066,0.392252,0.913000,,,
2819,0.010055,0.392230,0.913000,,,
2820,0.010049,0.392260,0.913000,,,
2821,0.010042,0.392209,0.913000,,,
2822,0.010032,0.392269,0.913000,,,
2823,0.010024,0.392324,0.913000,,,
2824,0.010016,0.392388,0.913000,,,
2825,0.010007,0.392460,0.913000,,,
2826,0.009999,0.392442,0.913000,,,
2827,0.009990,0.392397,0.913000,,,
2828,0.009982,0.392427,0.913000,,,
2829,0.009975,0.392405,0.913000,,,
2830,0.009967,0.392521,0.913000,,,
2831,0.009958,0.392529,0.914000,,,
2832,0.009951,0.392602,0.914000,,,
2833,0.009944,0.392652,0.913000,,,
2834,0.009934,0.392688,0.914000,,,
2835,0.009926,0.392647,0.914000,,,
2836,0.009918,0.392643,0.914000,,,
2837,0.009910,0.392727,0.914000,,,
2838,0.009902,0.392702,0.914000,,,
2839,0.009894,0.392783,0.914000,,,
2840,0.009886,0.392770,0.914000,,,
2841,0.009877,0.392764,0.914000,,,
2842,0.009871,0.392774,0.914000,,,
2843,0.009862,0.392841,0.914000,,,
2844,0.009855,0.392823,0.914000,,,
2845,0.009845,0.392873,0.914000,,,
2846,0.009839,0.392927,0.914000,,,
2847,0.009831,0.392951,0.914000,,,
2848,0.009823,0.392979,0.914000,,,
2849,0.009815,0.393000,0.914000,,,
2850,0.009806,0.393021,0.914000,,,
2851,0.009799,0.392999,0.914000,,,
2852,0.009793,0.393005,0.914000,,,
2853,0.009784,0.393112,0.914000,,,
2854,0.009776,0.393086,0.914000,,,
2855,0.009767,0.393139,0.914000,,,
2856,0.009761,0.393157,0.914000,,,
2857,0.009753,0.393250,0.914000,,,
2858,0.009745,0.393184,0.914000,,,
2859,0.009738,0.393206,0.914000,,,
2860,0.009728,0.393226,0.914000,,,
2861,0.009723,0.393362,0.914000,,,
2862,0.009712,0.393337,0.914000,,,
2863,0.009705,0.393373,0.914000,,,
2864,0.009697,0.393361,0.914000,,,
2865,0.009692,0.393330,0.914000,,,
2866,0.009681,0.393379,0.914000,,,
2867,0.009674,0.393424,0.914000,,,
2868,0.009670,0.393503,0.914000,,,
2869,0.009659,0.393540,0.914000,,,
2870,0.009652,0.393481,0.914000,,,
2871,0.009644,0.393512,0.914000,,,
2872,0.009636,0.393538,0.914000,,,
2873,0.009628,0.393567,0.914000,,,
2874,0.009621,0.393548,0.914000,,,
2875,0.009614,0.393627,0.914000,,,
2876,0.009606,0.393653,0.914000,,,
2877,0.009598,0.393680,0.914000,,,
2878,0.009591,0.393693,0.914000,,,
2879,0.009582,0.393738,0.914000,,,
2880,0.009577,0.393691,0.914000,,,
2881,0.009567,0.393750,0.914000,,,
2882,0.009560,0.393752,0.914000,,,
2883,0.009553,0.393799,0.914000,,,
2884,0.009544,0.393829,0.914000,,,
2885,0.009537,0.393920,0.914000,,,
2886,0.009530,0.393888,0.914000,,,
2887,0.009523,0.393918,0.914000,,,
2888,0.009516,0.393929,0.914000,,,
2889,0.009510,0.393955,0.914000,,,
2890,0.009499,0.393964,0.914000,,,
2891,0.009494,0.394021,0.914000,,,
2892,0.009487,0.394039,0.914000,,,
2893,0.009480,0.394020,0.914000,,,
2894,0.009470,0.394105,0.914000,,,
2895,0.009464,0.394135,0.914000,,,
2896,0.009456,0.394120,0.914000,,,
2897,0.009448,0.394179,0.914000,,,
2898,0.009441,0.394197,0.914000,,,
2899,0.009434,0.394234,0.914000,,,
2900,0.009425,0.394212,0.914000,,,
2901,0.009419,0.394251,0.914000,,,
2902,0.009412,0.394280,0.914000,,,
2903,0.009404,0.394311,0.914000,,,
2904,0.009398,0.394344,0.914000,,,
2905,0.009390,0.394410,0.914000,,,
2906,0.009382,0.394378,0.914000,,,
2907,0.009375,0.394445,0.914000,,,
2908,0.009370,0.394406,0.914000,,,
2909,0.009362,0.394475,0.914000,,,
2910,0.009354,0.394525,0.914000,,,
2911,0.009346,0.394512,0.914000,,,
2912,0.009340,0.394475,0.914000,,,
2913,0.009331,0.394551,0.914000,,,
2914,0.009324,0.394562,0.914000,,,
2915,0.009318,0.394608,0.914000,,,
2916,0.009311,0.394610,0.914000,,,
2917,0.009303,0.394626,0.914000,,,
2918,0.009296,0.394693,0.914000,,,
2919,0.009288,0.394721,0.914000,,,
2920,0.009281,0.394730,0.914000,,,
2921,0.009275,0.394736,0.914000,,,
2922,0.009267,0.394760,0.914000,,,
2923,0.009260,0.394794,0.914000,,,
2924,0.009252,0.394827,0.914000,,,
2925,0.009245,0.394820,0.914000,,,
2926,0.009238,0.394824,0.914000,,,
2927,0.009231,0.394877,0.914000,,,
2928,0.009224,0.394904,0.914000,,,
2929,0.009218,0.394875,0.914000,,,
2930,0.009211,0.394934,0.914000,,,
2931,0.009203,0.395010,0.914000,,,
2932,0.009197,0.394998,0.914000,,,
2933,0.009188,0.395062,0.914000,,,
2934,0.009183,0.395083,0.914000,,,
2935,0.009175,0.395062,0.914000,,,
2936,0.009169,0.395122,0.914000,,,
2937,0.009161,0.395102,0.914000,,,
2938,0.009154,0.395135,0.914000,,,
2939,0.009147,0.395192,0.914000,,,
2940,0.009140,0.395198,0.914000,,,
2941,0.009133,0.395226,0.914000,,,
2942,0.009126,0.395225,0.914000,,,
2943,0.009119,0.395258,0.914000,,,
2944,0.009112,0.395259,0.914000,,,
2945,0.009105,0.395318,0.914000,,,
2946,0.009099,0.395326,0.914000,,,
2947,0.009091,0.395332,0.914000,,,
2948,0.009085,0.395406,0.914000,,,
2949,0.009078,0.395389,0.914000,,,
2950,0.009071,0.395458,0.914000,,,
2951,0.009064,0.395480,0.914000,,,
2952,0.009057,0.395507,0.914000,,,
2953,0.009050,0.395530,0.914000,,,
2954,0.009044,0.395546,0.914000,,,
2955,0.009037,0.395552,0.914000,,,
2956,0.009029,0.395571,0.914000,,,
2957,0.009023,0.395582,0.914000,,,
2958,0.009015,0.395624,0.914000,,,
2959,0.009009,0.395637,0.914000,,,
2960,0.009002,0.395646,0.914000,,,
2961,0.008996,0.395619,0.914000,,,
2962,0.008989,0.395705,0.914000,,,
2963,0.008982,0.395727,0.914000,,,
2964,0.008975,0.395791,0.914000,,,
2965,0.008969,0.395825,0.914000,,,
2966,0.008963,0.395816,0.914000,,,
2967,0.008955,0.395797,0.914000,,,
2968,0.008949,0.395876,0.914000,,,
2969,0.008943,0.395865,0.914000,,,
2970,0.008935,0.395873,0.914000,,,
2971,0.008929,0.395881,0.914000,,,
2972,0.008922,0.395968,0.914000,,,
2973,0.008914,0.395980,0.914000,,,
2974,0.008909,0.396043,0.914000,,,
2975,0.008901,0.396046,0.914000,,,
2976,0.008896,0.396027,0.914000,,,
2977,0.008888,0.396034,0.914000,,,
2978,0.008881,0.396051,0.914000,,,
2979,0.008876,0.396082,0.914000,,,
2980,0.008868,0.396157,0.914000,,,
2981,0.008861,0.396176,0.914000,,,
2982,0.008856,0.396229,0.914000,,,
2983,0.008849,0.396211,0.914000,,,
2984,0.008842,0.396186,0.914000,,,
2985,0.008836,0.396213,0.914000,,,
2986,0.008829,0.396229,0.914000,,,
2987,0.008822,0.396231,0.914000,,,
2988,0.008817,0.396295,0.914000,,,
2989,0.008809,0.396373,0.914000,,,
2990,0.008803,0.396376,0.914000,,,
2991,0.008796,0.396416,0.914000,,,
2992,0.008793,0.396390,0.914000,,,
2993,0.008784,0.396371,0.914000,,,
2994,0.008777,0.396456,0.914000,,,
2995,0.008770,0.396479,0.914000,,,
2996,0.008765,0.396528,0.914000,,,
2997,0.008757,0.396525,0.914000,,,
2998,0.008751,0.396541,0.914000,,,
2999,0.008745,0.396571,0.914000,,,
3000,0.008740,0.396564,0.914000,,,
3001,0.008731,0.396618,0.914000,,,
3002,0.008726,0.396641,0.914000,,,
3003,0.008719,0.396705,0.914000,,,
3004,0.008713,0.396684,0.914000,,,
3005,0.008707,0.396714,0.914000,,,
3006,0.008700,0.396703,0.914000,,,
3007,0.008694,0.396704,0.914000,,,
3008,0.008687,0.396775,0.914000,,,
3009,0.008681,0.396830,0.914000,,,
3010,0.008675,0.396845,0.914000,,,
3011,0.008668,0.396835,0.914000,,,
3012,0.008662,0.396847,0.914000,,,
3013,0.008655,0.396927,0.914000,,,
3014,0.008650,0.396964,0.914000,,,
3015,0.008643,0.396955,0.914000,,,
3016,0.008637,0.396922,0.914000,,,
3017,0.008630,0.397014,0.914000,,,
3018,0.008623,0.397039,0.914000,,,
3019,0.008619,0.396999,0.914000,,,
3020,0.008611,0.397037,0.914000,,,
3021,0.008605,0.397061,0.914000,,,
3022,0.008598,0.397069,0.914000,,,
3023,0.008593,0.397135,0.914000,,,
3024,0.008587,0.397146,0.914000,,,
3025,0.008580,0.397194,0.914000,,,
3026,0.008573,0.397179,0.914000,,,
3027,0.008567,0.397246,0.914000,,,
3028,0.008562,0.397202,0.914000,,,
3029,0.008555,0.397236,0.914000,,,
3030,0.008548,0.397262,0.914000,,,
3031,0.008543,0.397333,0.914000,,,
3032,0.008536,0.397383,0.914000,,,
3033,0.008530,0.397389,0.914000,,,
3034,0.008524,0.397385,0.914000,,,
3035,0.008517,0.397379,0.914000,,,
3036,0.008512,0.397377,0.914000,,,
3037,0.008505,0.397415,0.914000,,,
3038,0.008498,0.397458,0.914000,,,
3039,0.008493,0.397507,0.914000,,,
3040,0.008487,0.397500,0.914000,,,
3041,0.008480,0.397508,0.914000,,,
3042,0.008475,0.397563,0.914000,,,
3043,0.008468,0.397597,0.914000,,,
3044,0.008463,0.397644,0.914000,,,
3045,0.008456,0.397614,0.914000,,,
3046,0.008452,0.397560,0.914000,,,
3047,0.008445,0.397652,0.914000,,,
3048,0.008440,0.397619,0.914000,,,
3049,0.008434,0.397720,0.914000,,,
3050,0.008426,0.397708,0.914000,,,
3051,0.008420,0.397742,0.914000,,,
3052,0.008415,0.397754,0.914000,,,
3053,0.008408,0.397810,0.914000,,,
3054,0.008402,0.397810,0.914000,,,
3055,0.008396,0.397836,0.914000,,,
3056,0.008390,0.397873,0.914000,,,
3057,0.008384,0.397872,0.914000,,,
3058,0.008378,0.397967,0.914000,,,
3059,0.008373,0.397950,0.914000,,,
3060,0.008367,0.397907,0.914000,,,
3061,0.008359,0.397967,0.914000,,,
3062,0.008354,0.397996,0.914000,,,
3063,0.008349,0.398004,0.914000,,,
3064,0.008342,0.398059,0.914000,,,
3065,0.008337,0.398091,0.914000,,,
3066,0.008330,0.398097,0.914000,,,
3067,0.008324,0.398147,0.914000,,,
3068,0.008319,0.398117,0.914000,,,
3069,0.008313,0.398150,0.914000,,,
3070,0.008307,0.398195,0.914000,,,
3071,0.008301,0.398197,0.914000,,,
3072,0.008297,0.398203,0.914000,,,
3073,0.008289,0.398247,0.914000,,,
3074,0.008284,0.398283,0.913000,,,
3075,0.008277,0.398309,0.914000,,,
3076,0.008271,0.398303,0.914000,,,
3077,0.008266,0.398332,0.914000,,,
3078,0.008260,0.398359,0.914000,,,
3079,0.008254,0.398366,0.914000,,,
3080,0.008247,0.398385,0.914000,,,
3081,0.008242,0.398443,0.914000,,,
3082,0.008235,0.398451,0.914000,,,
3083,0.008230,0.398466,0.914000,,,
3084,0.008224,0.398482,0.914000,,,
3085,0.008219,0.398514,0.914000,,,
3086,0.008213,0.398537,0.914000,,,
3087,0.008207,0.398572,0.914000,,,
3088,0.008203,0.398587,0.914000,,,
3089,0.008196,0.398627,0.914000,,,
3090,0.008190,0.398612,0.914000,,,
3091,0.008186,0.398645,0.913000,,,
3092,0.008179,0.398625,0.914000,,,
3093,0.008173,0.398665,0.914000,,,
3094,0.008166,0.398699,0.914000,,,
3095,0.008162,0.398686,0.914000,,,
3096,0.008156,0.398692,0.914000,,,
3097,0.008150,0.398730,0.914000,,,
3098,0.008144,0.398807,0.913000,,,
3099,0.008138,0.398833,0.914000,,,
3100,0.008133,0.398807,0.914000,,,
3101,0.008128,0.398833,0.914000,,,
3102,0.008121,0.398878,0.914000,,,
3103,0.008117,0.398920,0.913000,,,
3104,0.008109,0.398940,0.914000,,,
3105,0.008105,0.398990,0.913000,,,
3106,0.008099,0.398962,0.914000,,,
3107,0.008094,0.399027,0.913000,,,
3108,0.008087,0.399044,0.913000,,,
3109,0.008082,0.399040,0.914000,,,
3110,0.008076,0.399053,0.914000,,,
3111,0.008071,0.399073,0.913000,,,
3112,0.008066,0.399104,0.914000,,,
3113,0.008059,0.399108,0.914000,,,
3114,0.008054,0.399122,0.914000,,,
3115,0.008048,0.399141,0.914000,,,
3116,0.008042,0.399181,0.913000,,,
3117,0.008038,0.399188,0.914000,,,
3118,0.008032,0.399259,0.913000,,,
3119,0.008026,0.399282,0.913000,,,
3120,0.008021,0.399287,0.913000,,,
3121,0.008015,0.399330,0.913000,,,
3122,0.008010,0.399310,0.914000,,,
3123,0.008003,0.399328,0.914000,,,
3124,0.007998,0.399348,0.914000,,,
3125,0.007994,0.399410,0.913000,,,
3126,0.007987,0.399404,0.913000,,,
3127,0.007981,0.399418,0.913000,,,
3128,0.007977,0.399430,0.913000,,,
3129,0.007971,0.399394,0.913000,,,
3130,0.007966,0.399504,0.913000,,,
3131,0.007960,0.399565,0.913000,,,
3132,0.007955,0.399596,0.913000,,,
3133,0.007948,0.399585,0.913000,,,
3134,0.007943,0.399557,0.913000,,,
3135,0.007938,0.399565,0.913000,,,
3136,0.007933,0.399609,0.913000,,,
3137,0.007927,0.399636,0.913000,,,
3138,0.007921,0.399651,0.913000,,,
3139,0.007917,0.399664,0.913000,,,
3140,0.007912,0.399644,0.913000,,,
3141,0.007906,0.399708,0.913000,,,
3142,0.007900,0.399695,0.913000,,,
3143,0.007895,0.399746,0.913000,,,
3144,0.007889,0.399785,0.913000,,,
3145,0.007883,0.399805,0.913000,,,
3146,0.007879,0.399832,0.913000,,,
3147,0.007873,0.399824,0.913000,,,
3148,0.007867,0.399861,0.913000,,,
3149,0.007861,0.399882,0.913000,,,
3150,0.007856,0.399917,0.913000,,,
3151,0.007852,0.399981,0.913000,,,
3152,0.007847,0.399988,0.913000,,,
3153,0.007840,0.400032,0.913000,,,
3154,0.007835,0.400025,0.913000,,,
3155,0.007830,0.400018,0.913000,,,
3156,0.007825,0.400105,0.913000,,,
3157,0.007821,0.400050,0.914000,,,
3158,0.007814,0.400081,0.913000,,,
3159,0.007809,0.400079,0.913000,,,
3160,0.007803,0.400086,0.913000,,,
3161,0.007798,0.400148,0.913000,,,
3162,0.007793,0.400204,0.913000,,,
3163,0.007787,0.400204,0.913000,,,
3164,0.007783,0.400225,0.913000,,,
3165,0.007777,0.400210,0.913000,,,
3166,0.007773,0.400245,0.913000,,,
3167,0.007766,0.400264,0.913000,,,
3168,0.007762,0.400323,0.913000,,,
3169,0.007756,0.400298,0.913000,,,
3170,0.007751,0.400311,0.913000,,,
3171,0.007746,0.400321,0.913000,,,
3172,0.007741,0.400393,0.913000,,,
3173,0.007735,0.400387,0.913000,,,
3174,0.007729,0.400386,0.913000,,,
3175,0.007725,0.400451,0.913000,,,
3176,0.007720,0.400467,0.913000,,,
3177,0.007715,0.400495,0.913000,,,
3178,0.007709,0.400497,0.913000,,,
3179,0.007704,0.400519,0.913000,,,
3180,0.007699,0.400563,0.913000,,,
3181,0.007694,0.400590,0.913000,,,
3182,0.007689,0.400584,0.913000,,,
3183,0.007683,0.400577,0.913000,,,
3184,0.007679,0.400647,0.913000,,,
3185,0.007673,0.400619,0.913000,,,
3186,0.007668,0.400626,0.913000,,,
3187,0.007663,0.400670,0.913000,,,
3188,0.007658,0.400720,0.913000,,,
3189,0.007653,0.400784,0.913000,,,
3190,0.007647,0.400831,0.913000,,,
3191,0.007643,0.400813,0.913000,,,
3192,0.007638,0.400792,0.913000,,,
3193,0.007633,0.400846,0.913000,,,
3194,0.007627,0.400826,0.913000,,,
3195,0.007622,0.400812,0.913000,,,
3196,0.007616,0.400858,0.913000,,,
3197,0.007612,0.400922,0.913000,,,
3198,0.007607,0.400922,0.913000,,,
3199,0.007602,0.400958,0.913000,,,
3200,0.007597,0.401008,0.913000,,,
3201,0.007592,0.400972,0.913000,,,
3202,0.007586,0.401022,0.913000,,,
3203,0.007581,0.401016,0.913000,,,
3204,0.007576,0.401027,0.913000,,,
3205,0.007571,0.401025,0.913000,,,
3206,0.007567,0.401066,0.913000,,,
3207,0.007561,0.401087,0.913000,,,
3208,0.007556,0.401087,0.913000,,,
3209,0.007551,0.401132,0.913000,,,
3210,0.007547,0.401198,0.913000,,,
3211,0.007541,0.401205,0.913000,,,
3212,0.007537,0.401193,0.913000,,,
3213,0.007532,0.401258,0.913000,,,
3214,0.007526,0.401236,0.913000,,,
3215,0.007521,0.401295,0.913000,,,
3216,0.007516,0.401297,0.913000,,,
3217,0.007511,0.401309,0.913000,,,
3218,0.007506,0.401314,0.913000,,,
3219,0.007502,0.401356,0.913000,,,
3220,0.007497,0.401345,0.913000,,,
3221,0.007491,0.401389,0.913000,,,
3222,0.007488,0.401461,0.913000,,,
3223,0.007482,0.401418,0.913000,,,
3224,0.007476,0.401403,0.913000,,,
3225,0.007471,0.401484,0.913000,,,
3226,0.007467,0.401492,0.913000,,,
3227,0.007462,0.401537,0.913000,,,
3228,0.007457,0.401564,0.913000,,,
3229,0.007452,0.401555,0.913000,,,
3230,0.007447,0.401585,0.913000,,,
3231,0.007443,0.401625,0.913000,,,
3232,0.007439,0.401662,0.913000,,,
3233,0.007432,0.401676,0.913000,,,
3234,0.007428,0.401683,0.913000,,,
3235,0.007423,0.401671,0.913000,,,
3236,0.007418,0.401690,0.913000,,,
3237,0.007413,0.401729,0.913000,,,
3238,0.007409,0.401758,0.913000,,,
3239,0.007404,0.401757,0.913000,,,
3240,0.007399,0.401745,0.913000,,,
3241,0.007394,0.401816,0.913000,,,
3242,0.007389,0.401869,0.913000,,,
3243,0.007384,0.401872,0.913000,,,
3244,0.007381,0.401877,0.913000,,,
3245,0.007375,0.401903,0.913000,,,
3246,0.007371,0.401934,0.913000,,,
3247,0.007366,0.401937,0.913000,,,
3248,0.007360,0.401934,0.913000,,,
3249,0.007356,0.401973,0.913000,,,
3250,0.007351,0.401929,0.913000,,,
3251,0.007346,0.401995,0.913000,,,
3252,0.007341,0.402022,0.913000,,,
3253,0.007340,0.402131,0.913000,,,
3254,0.007332,0.402065,0.913000,,,
3255,0.007328,0.402076,0.913000,,,
3256,0.007322,0.402115,0.913000,,,
3257,0.007317,0.402134,0.913000,,,
3258,0.007313,0.402170,0.913000,,,
3259,0.007309,0.402138,0.913000,,,
3260,0.007304,0.402193,0.913000,,,
3261,0.007299,0.402185,0.913000,,,
3262,0.007294,0.402217,0.913000,,,
3263,0.007289,0.402273,0.913000,,,
3264,0.007284,0.402302,0.913000,,,
3265,0.007281,0.402293,0.913000,,,
3266,0.007275,0.402294,0.913000,,,
3267,0.007272,0.402375,0.913000,,,
3268,0.007266,0.402425,0.913000,,,
3269,0.007261,0.402398,0.913000,,,
3270,0.007257,0.402412,0.913000,,,
3271,0.007252,0.402413,0.913000,,,
3272,0.007248,0.402398,0.913000,,,
3273,0.007243,0.402422,0.913000,,,
3274,0.007238,0.402488,0.913000,,,
3275,0.007233,0.402510,0.913000,,,
3276,0.007228,0.402495,0.913000,,,
3277,0.007223,0.402530,0.913000,,,
3278,0.007220,0.402572,0.913000,,,
3279,0.007214,0.402585,0.913000,,,
3280,0.007211,0.402615,0.913000,,,
3281,0.007205,0.402618,0.913000,,,
3282,0.007201,0.402615,0.913000,,,
3283,0.007197,0.402670,0.913000,,,
3284,0.007191,0.402677,0.913000,,,
3285,0.007187,0.402682,0.913000,,,
3286,0.007182,0.402697,0.913000,,,
3287,0.007178,0.402715,0.913000,,,
3288,0.007173,0.402727,0.913000,,,
3289,0.007169,0.402733,0.913000,,,
3290,0.007164,0.402794,0.913000,,,
3291,0.007159,0.402834,0.913000,,,
3292,0.007154,0.402835,0.913000,,,
3293,0.007150,0.402876,0.913000,,,
3294,0.007146,0.402896,0.913000,,,
3295,0.007141,0.402922,0.913000,,,
3296,0.007137,0.402945,0.913000,,,
3297,0.007132,0.402954,0.913000,,,
3298,0.007128,0.402974,0.913000,,,
3299,0.007123,0.402984,0.913000,,,
3300,0.007119,0.402982,0.913000,,,
3301,0.007114,0.402998,0.913000,,,
3302,0.007109,0.403026,0.913000,,,
3303,0.007105,0.403049,0.913000,,,
3304,0.007101,0.403113,0.913000,,,
3305,0.007096,0.403089,0.913000,,,
3306,0.007091,0.403123,0.913000,,,
3307,0.007088,0.403178,0.913000,,,
3308,0.007083,0.403184,0.913000,,,
3309,0.007078,0.403213,0.914000,,,
3310,0.007075,0.403179,0.914000,,,
3311,0.007068,0.403198,0.914000,,,
3312,0.007065,0.403206,0.914000,,,
3313,0.007060,0.403270,0.914000,,,
3314,0.007057,0.403237,0.914000,,,
3315,0.007051,0.403288,0.914000,,,
3316,0.007048,0.403344,0.914000,,,
3317,0.007042,0.403352,0.914000,,,
3318,0.007038,0.403376,0.914000,,,
3319,0.007033,0.403380,0.914000,,,
3320,0.007029,0.403377,0.914000,,,
3321,0.007025,0.403382,0.914000,,,
3322,0.007020,0.403425,0.914000,,,
3323,0.007016,0.403457,0.914000,,,
3324,0.007012,0.403453,0.914000,,,
3325,0.007007,0.403521,0.914000,,,
3326,0.007004,0.403541,0.914000,,,
3327,0.006998,0.403531,0.914000,,,
3328,0.006993,0.403563,0.914000,,,
3329,0.006990,0.403579,0.914000,,,
3330,0.006985,0.403613,0.914000,,,
3331,0.006981,0.403623,0.914000,,,
3332,0.006976,0.403615,0.914000,,,
3333,0.006972,0.403657,0.914000,,,
3334,0.006967,0.403665,0.914000,,,
3335,0.006964,0.403668,0.914000,,,
3336,0.006960,0.403693,0.914000,,,
3337,0.006955,0.403692,0.914000,,,
3338,0.006951,0.403741,0.914000,,,
3339,0.006946,0.403767,0.914000,,,
3340,0.006942,0.403783,0.914000,,,
3341,0.006938,0.403816,0.914000,,,
3342,0.006933,0.403824,0.914000,,,
3343,0.006929,0.403855,0.914000,,,
3344,0.006924,0.403820,0.914000,,,
3345,0.006920,0.403877,0.914000,,,
3346,0.006916,0.403904,0.914000,,,
3347,0.006912,0.403930,0.914000,,,
3348,0.006908,0.403930,0.914000,,,
3349,0.006902,0.403949,0.914000,,,
3350,0.006899,0.403971,0.914000,,,
3351,0.006894,0.404008,0.914000,,,
3352,0.006891,0.404011,0.914000,,,
3353,0.006886,0.404031,0.914000,,,
3354,0.006881,0.404032,0.914000,,,
3355,0.006877,0.404042,0.914000,,,
3356,0.006873,0.404090,0.914000,,,
3357,0.006869,0.404104,0.914000,,,
3358,0.006865,0.404126,0.914000,,,
3359,0.006861,0.404201,0.914000,,,
3360,0.006856,0.404179,0.914000,,,
3361,0.006852,0.404170,0.914000,,,
3362,0.006848,0.404197,0.914000,,,
3363,0.006843,0.404226,0.914000,,,
3364,0.006840,0.404255,0.914000,,,
3365,0.006835,0.404296,0.914000,,,
3366,0.006831,0.404277,0.914000,,,
3367,0.006827,0.404272,0.914000,,,
3368,0.006822,0.404278,0.914000,,,
3369,0.006819,0.404286,0.914000,,,
3370,0.006814,0.404380,0.914000,,,
3371,0.006810,0.404372,0.914000,,,
3372,0.006806,0.404392,0.914000,,,
3373,0.006801,0.404418,0.914000,,,
3374,0.006797,0.404470,0.913000,,,
3375,0.006793,0.404514,0.913000,,,
3376,0.006789,0.404510,0.914000,,,
3377,0.006785,0.404478,0.914000,,,
3378,0.006780,0.404494,0.914000,,,
3379,0.006776,0.404533,0.914000,,,
3380,0.006773,0.404572,0.913000,,,
3381,0.006768,0.404584,0.913000,,,
3382,0.006765,0.404619,0.913000,,,
3383,0.006760,0.404625,0.913000,,,
3384,0.006756,0.404658,0.913000,,,
3385,0.006752,0.404657,0.913000,,,
3386,0.006748,0.404719,0.913000,,,
3387,0.006744,0.404684,0.913000,,,
3388,0.006739,0.404691,0.913000,,,
3389,0.006735,0.404717,0.913000,,,
3390,0.006731,0.404748,0.913000,,,
3391,0.006727,0.404800,0.913000,,,
3392,0.006723,0.404793,0.913000,,,
3393,0.006719,0.404780,0.913000,,,
3394,0.006715,0.404815,0.913000,,,
3395,0.006712,0.404852,0.913000,,,
3396,0.006708,0.404842,0.913000,,,
3397,0.006702,0.404852,0.913000,,,
3398,0.006698,0.404899,0.913000,,,
3399,0.006694,0.404897,0.913000,,,
3400,0.006690,0.404931,0.913000,,,
3401,0.006686,0.404950,0.913000,,,
3402,0.006681,0.404968,0.913000,,,
3403,0.006678,0.404989,0.913000,,,
3404,0.006674,0.405016,0.913000,,,
3405,0.006670,0.405033,0.913000,,,
3406,0.006666,0.405036,0.913000,,,
3407,0.006662,0.405078,0.913000,,,
3408,0.006658,0.405052,0.913000,,,
3409,0.006654,0.405076,0.913000,,,
3410,0.006650,0.405113,0.913000,,,
3411,0.006645,0.405137,0.913000,,,
3412,0.006642,0.405120,0.913000,,,
3413,0.006638,0.405234,0.913000,,,
3414,0.006634,0.405242,0.913000,,,
3415,0.006629,0.405243,0.913000,,,
3416,0.006626,0.405257,0.913000,,,
3417,0.006621,0.405297,0.913000,,,
3418,0.006618,0.405317,0.913000,,,
3419,0.006615,0.405288,0.913000,,,
3420,0.006610,0.405291,0.913000,,,
3421,0.006606,0.405311,0.913000,,,
3422,0.006602,0.405373,0.913000,,,
3423,0.006598,0.405337,0.913000,,,
3424,0.006594,0.405405,0.913000,,,
3425,0.006591,0.405426,0.913000,,,
3426,0.006586,0.405436,0.913000,,,
3427,0.006582,0.405440,0.913000,,,
3428,0.006578,0.405471,0.913000,,,
3429,0.006574,0.405493,0.913000,,,
3430,0.006570,0.405497,0.913000,,,
3431,0.006566,0.405500,0.913000,,,
3432,0.006562,0.405512,0.913000,,,
3433,0.006558,0.405556,0.913000,,,
3434,0.006556,0.405584,0.913000,,,
3435,0.006551,0.405614,0.913000,,,
3436,0.006547,0.405615,0.913000,,,
3437,0.006544,0.405653,0.913000,,,
3438,0.006539,0.405658,0.913000,,,
3439,0.006535,0.405656,0.913000,,,
3440,0.006531,0.405680,0.913000,,,
3441,0.006528,0.405688,0.913000,,,
